"[tensor(2), tensor(1), tensor(4), tensor(1), tensor(0), tensor(2), tensor(1), tensor(1), tensor(0), tensor(1), tensor(2), tensor(4), tensor(0), tensor(1), tensor(0), tensor(0), tensor(1), tensor(1)]","[tensor(1), tensor(2), tensor(0), tensor(2), tensor(1)]","{'acc_top1': 0.604, 'acc_top5': 0.911}",38
"[tensor(3), tensor(0), tensor(3), tensor(2), tensor(0), tensor(2), tensor(1), tensor(1), tensor(0), tensor(0), tensor(0), tensor(5), tensor(0), tensor(1), tensor(2), tensor(2), tensor(0), tensor(1)]","[tensor(1), tensor(1), tensor(1), tensor(0), tensor(0)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",39
"[tensor(0), tensor(3), tensor(3), tensor(1), tensor(2), tensor(0), tensor(0), tensor(2), tensor(1), tensor(2), tensor(1), tensor(0), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1)]","[tensor(2), tensor(1), tensor(3), tensor(0), tensor(2)]","{'acc_top1': 0.805, 'acc_top5': 0.971}",41
"[tensor(0), tensor(2), tensor(2), tensor(1), tensor(0), tensor(1), tensor(0), tensor(2), tensor(2), tensor(1), tensor(2), tensor(3), tensor(1), tensor(0), tensor(0), tensor(0), tensor(0), tensor(1)]","[tensor(0), tensor(0), tensor(1), tensor(0), tensor(2)]","{'acc_top1': 0.341, 'acc_top5': 0.693}",44
"[tensor(2), tensor(1), tensor(3), tensor(1), tensor(3), tensor(2), tensor(1), tensor(2), tensor(2), tensor(2), tensor(0), tensor(4), tensor(3), tensor(1), tensor(2), tensor(0), tensor(1), tensor(0)]","[tensor(2), tensor(0), tensor(0), tensor(2), tensor(0)]","{'acc_top1': 0.784, 'acc_top5': 0.964}",45
"[tensor(0), tensor(3), tensor(0), tensor(0), tensor(0), tensor(1), tensor(0), tensor(1), tensor(1), tensor(0), tensor(1), tensor(2), tensor(2), tensor(1), tensor(1), tensor(2), tensor(0), tensor(0)]","[tensor(0), tensor(2), tensor(1), tensor(1), tensor(1)]","{'acc_top1': 0.086, 'acc_top5': 0.255}",46
"[tensor(2), tensor(2), tensor(0), tensor(4), tensor(2), tensor(0), tensor(1), tensor(2), tensor(1), tensor(0), tensor(1), tensor(1), tensor(1), tensor(1), tensor(2), tensor(2), tensor(0), tensor(0)]","[tensor(0), tensor(2), tensor(2), tensor(1), tensor(2)]","{'acc_top1': 0.773, 'acc_top5': 0.957}",47
"[tensor(0), tensor(2), tensor(3), tensor(2), tensor(0), tensor(0), tensor(1), tensor(1), tensor(1), tensor(0), tensor(2), tensor(0), tensor(2), tensor(0), tensor(0), tensor(2), tensor(1), tensor(1)]","[tensor(2), tensor(0), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.764, 'acc_top5': 0.956}",48
"[tensor(2), tensor(1), tensor(2), tensor(5), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1), tensor(0), tensor(4), tensor(1), tensor(0), tensor(2), tensor(1), tensor(0), tensor(0)]","[tensor(0), tensor(2), tensor(2), tensor(2), tensor(1)]","{'acc_top1': 0.343, 'acc_top5': 0.712}",50
"[tensor(3), tensor(2), tensor(4), tensor(4), tensor(1), tensor(0), tensor(0), tensor(2), tensor(0), tensor(2), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(2), tensor(0), tensor(1)]","[tensor(1), tensor(1), tensor(1), tensor(0), tensor(1)]","{'acc_top1': 0.033, 'acc_top5': 0.138}",51
"[tensor(2), tensor(1), tensor(3), tensor(1), tensor(1), tensor(1), tensor(1), tensor(2), tensor(1), tensor(0), tensor(1), tensor(1), tensor(0), tensor(1), tensor(2), tensor(0), tensor(1), tensor(1)]","[tensor(2), tensor(0), tensor(2), tensor(2), tensor(0)]","{'acc_top1': 0.504, 'acc_top5': 0.87}",52
"[tensor(2), tensor(2), tensor(4), tensor(4), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(2), tensor(2), tensor(4), tensor(2), tensor(1), tensor(0), tensor(2), tensor(0), tensor(0)]","[tensor(2), tensor(1), tensor(1), tensor(2), tensor(1)]","{'acc_top1': 0.056, 'acc_top5': 0.208}",53
"[tensor(2), tensor(0), tensor(1), tensor(0), tensor(1), tensor(1), tensor(0), tensor(2), tensor(2), tensor(2), tensor(2), tensor(5), tensor(0), tensor(1), tensor(0), tensor(2), tensor(0), tensor(1)]","[tensor(2), tensor(1), tensor(2), tensor(0), tensor(1)]","{'acc_top1': 0.698, 'acc_top5': 0.94}",56
"[tensor(1), tensor(1), tensor(2), tensor(1), tensor(3), tensor(2), tensor(0), tensor(2), tensor(1), tensor(1), tensor(2), tensor(3), tensor(0), tensor(1), tensor(0), tensor(2), tensor(0), tensor(0)]","[tensor(2), tensor(2), tensor(1), tensor(0), tensor(1)]","{'acc_top1': 0.728, 'acc_top5': 0.95}",59
"[tensor(3), tensor(1), tensor(0), tensor(3), tensor(1), tensor(2), tensor(0), tensor(2), tensor(0), tensor(2), tensor(2), tensor(2), tensor(0), tensor(1), tensor(2), tensor(1), tensor(0), tensor(1)]","[tensor(2), tensor(2), tensor(3), tensor(0), tensor(2)]","{'acc_top1': 0.637, 'acc_top5': 0.916}",60
"[tensor(0), tensor(2), tensor(1), tensor(5), tensor(2), tensor(0), tensor(0), tensor(1), tensor(0), tensor(1), tensor(0), tensor(3), tensor(3), tensor(1), tensor(2), tensor(1), tensor(0), tensor(0)]","[tensor(2), tensor(2), tensor(2), tensor(0), tensor(1)]","{'acc_top1': 0.821, 'acc_top5': 0.972}",61
"[tensor(3), tensor(3), tensor(3), tensor(2), tensor(2), tensor(2), tensor(1), tensor(2), tensor(2), tensor(0), tensor(1), tensor(0), tensor(0), tensor(1), tensor(2), tensor(2), tensor(0), tensor(1)]","[tensor(0), tensor(2), tensor(3), tensor(1), tensor(2)]","{'acc_top1': 0.81, 'acc_top5': 0.971}",62
"[tensor(0), tensor(0), tensor(2), tensor(0), tensor(0), tensor(1), tensor(0), tensor(0), tensor(2), tensor(1), tensor(0), tensor(3), tensor(0), tensor(1), tensor(1), tensor(0), tensor(1), tensor(1)]","[tensor(1), tensor(1), tensor(2), tensor(0), tensor(1)]","{'acc_top1': 0.036, 'acc_top5': 0.142}",63
"[tensor(0), tensor(2), tensor(3), tensor(2), tensor(3), tensor(2), tensor(1), tensor(0), tensor(0), tensor(2), tensor(0), tensor(2), tensor(3), tensor(0), tensor(2), tensor(2), tensor(0), tensor(0)]","[tensor(0), tensor(0), tensor(2), tensor(0), tensor(0)]","{'acc_top1': 0.658, 'acc_top5': 0.924}",64
"[tensor(1), tensor(2), tensor(0), tensor(5), tensor(3), tensor(0), tensor(0), tensor(2), tensor(1), tensor(1), tensor(1), tensor(5), tensor(2), tensor(1), tensor(1), tensor(2), tensor(0), tensor(1)]","[tensor(1), tensor(2), tensor(2), tensor(2), tensor(1)]","{'acc_top1': 0.748, 'acc_top5': 0.958}",65
"[tensor(0), tensor(3), tensor(2), tensor(5), tensor(3), tensor(2), tensor(0), tensor(2), tensor(1), tensor(1), tensor(2), tensor(1), tensor(2), tensor(0), tensor(1), tensor(1), tensor(1), tensor(0)]","[tensor(0), tensor(1), tensor(3), tensor(0), tensor(1)]","{'acc_top1': 0.345, 'acc_top5': 0.75}",66
