35,"[2, 0, 3, 2, 2, 2, 1, 2, 1, 1, 1, 5, 0, 1, 2, 2, 0, 0]","[0, 0, 3, 0, 2]","{'acc_top1': 0.819, 'acc_top5': 0.971}"
36,"[2, 2, 1, 1, 0, 2, 1, 0, 0, 1, 1, 2, 1, 1, 1, 2, 0, 0]","[1, 0, 2, 1, 0]","{'acc_top1': 0.648, 'acc_top5': 0.919}"
37,"[0, 0, 2, 5, 0, 1, 0, 2, 2, 2, 2, 1, 2, 0, 0, 0, 0, 1]","[1, 0, 1, 2, 1]","{'acc_top1': 0.032, 'acc_top5': 0.098}"
38,"[2, 1, 4, 1, 0, 2, 1, 1, 0, 1, 2, 4, 0, 1, 0, 0, 1, 1]","[1, 2, 0, 2, 1]","{'acc_top1': 0.604, 'acc_top5': 0.911}"
39,"[3, 0, 3, 2, 0, 2, 1, 1, 0, 0, 0, 5, 0, 1, 2, 2, 0, 1]","[1, 1, 1, 0, 0]","{'acc_top1': 0.017, 'acc_top5': 0.083}"
41,"[0, 3, 3, 1, 2, 0, 0, 2, 1, 2, 1, 0, 2, 1, 1, 1, 0, 1]","[2, 1, 3, 0, 2]","{'acc_top1': 0.805, 'acc_top5': 0.971}"
44,"[0, 2, 2, 1, 0, 1, 0, 2, 2, 1, 2, 3, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 2]","{'acc_top1': 0.341, 'acc_top5': 0.693}"
45,"[2, 1, 3, 1, 3, 2, 1, 2, 2, 2, 0, 4, 3, 1, 2, 0, 1, 0]","[2, 0, 0, 2, 0]","{'acc_top1': 0.784, 'acc_top5': 0.964}"
46,"[0, 3, 0, 0, 0, 1, 0, 1, 1, 0, 1, 2, 2, 1, 1, 2, 0, 0]","[0, 2, 1, 1, 1]","{'acc_top1': 0.086, 'acc_top5': 0.255}"
47,"[2, 2, 0, 4, 2, 0, 1, 2, 1, 0, 1, 1, 1, 1, 2, 2, 0, 0]","[0, 2, 2, 1, 2]","{'acc_top1': 0.773, 'acc_top5': 0.957}"
48,"[0, 2, 3, 2, 0, 0, 1, 1, 1, 0, 2, 0, 2, 0, 0, 2, 1, 1]","[2, 0, 3, 2, 0]","{'acc_top1': 0.764, 'acc_top5': 0.956}"
50,"[2, 1, 2, 5, 2, 1, 1, 1, 0, 1, 0, 4, 1, 0, 2, 1, 0, 0]","[0, 2, 2, 2, 1]","{'acc_top1': 0.343, 'acc_top5': 0.712}"
51,"[3, 2, 4, 4, 1, 0, 0, 2, 0, 2, 2, 1, 1, 1, 0, 2, 0, 1]","[1, 1, 1, 0, 1]","{'acc_top1': 0.033, 'acc_top5': 0.138}"
52,"[2, 1, 3, 1, 1, 1, 1, 2, 1, 0, 1, 1, 0, 1, 2, 0, 1, 1]","[2, 0, 2, 2, 0]","{'acc_top1': 0.504, 'acc_top5': 0.87}"
53,"[2, 2, 4, 4, 2, 1, 1, 1, 0, 2, 2, 4, 2, 1, 0, 2, 0, 0]","[2, 1, 1, 2, 1]","{'acc_top1': 0.056, 'acc_top5': 0.208}"
56,"[2, 0, 1, 0, 1, 1, 0, 2, 2, 2, 2, 5, 0, 1, 0, 2, 0, 1]","[2, 1, 2, 0, 1]","{'acc_top1': 0.698, 'acc_top5': 0.94}"
59,"[1, 1, 2, 1, 3, 2, 0, 2, 1, 1, 2, 3, 0, 1, 0, 2, 0, 0]","[2, 2, 1, 0, 1]","{'acc_top1': 0.728, 'acc_top5': 0.95}"
1001,"[1, 2, 1, 0, 1, 2, 0, 1, 2, 1, 2, 1, 0, 1, 0, 2, 0, 0]","[2, 0, 0, 0, 2]","{'acc_top1': 0.821, 'acc_top5': 0.963}"
60,"[3, 1, 0, 3, 1, 2, 0, 2, 0, 2, 2, 2, 0, 1, 2, 1, 0, 1]","[2, 2, 3, 0, 2]","{'acc_top1': 0.637, 'acc_top5': 0.916}"
61,"[0, 2, 1, 5, 2, 0, 0, 1, 0, 1, 0, 3, 3, 1, 2, 1, 0, 0]","[2, 2, 2, 0, 1]","{'acc_top1': 0.821, 'acc_top5': 0.972}"
62,"[3, 3, 3, 2, 2, 2, 1, 2, 2, 0, 1, 0, 0, 1, 2, 2, 0, 1]","[0, 2, 3, 1, 2]","{'acc_top1': 0.81, 'acc_top5': 0.971}"
63,"[0, 0, 2, 0, 0, 1, 0, 0, 2, 1, 0, 3, 0, 1, 1, 0, 1, 1]","[1, 1, 2, 0, 1]","{'acc_top1': 0.036, 'acc_top5': 0.142}"
64,"[0, 2, 3, 2, 3, 2, 1, 0, 0, 2, 0, 2, 3, 0, 2, 2, 0, 0]","[0, 0, 2, 0, 0]","{'acc_top1': 0.658, 'acc_top5': 0.924}"
65,"[1, 2, 0, 5, 3, 0, 0, 2, 1, 1, 1, 5, 2, 1, 1, 2, 0, 1]","[1, 2, 2, 2, 1]","{'acc_top1': 0.748, 'acc_top5': 0.958}"
66,"[0, 3, 2, 5, 3, 2, 0, 2, 1, 1, 2, 1, 2, 0, 1, 1, 1, 0]","[0, 1, 3, 0, 1]","{'acc_top1': 0.345, 'acc_top5': 0.75}"
