"[tensor(0), tensor(2), tensor(3), tensor(1), tensor(2), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1), tensor(1), tensor(2), tensor(1), tensor(1), tensor(2), tensor(0), tensor(0)]","[tensor(1), tensor(1), tensor(1), tensor(0), tensor(2)]","{'acc_top1': 0.017, 'acc_top5': 0.079}",23
"[tensor(4), tensor(0), tensor(4), tensor(4), tensor(0), tensor(2), tensor(0), tensor(1), tensor(1), tensor(2), tensor(1), tensor(1), tensor(1), tensor(2), tensor(1), tensor(0), tensor(0), tensor(0)]","[tensor(0), tensor(0), tensor(2), tensor(2), tensor(0)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",24
"[tensor(3), tensor(0), tensor(3), tensor(0), tensor(1), tensor(0), tensor(2), tensor(2), tensor(2), tensor(2), tensor(1), tensor(1), tensor(0), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0)]","[tensor(1), tensor(0), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.601, 'acc_top5': 0.922}",25
"[tensor(2), tensor(2), tensor(0), tensor(3), tensor(1), tensor(1), tensor(1), tensor(2), tensor(0), tensor(0), tensor(0), tensor(0), tensor(0), tensor(1), tensor(2), tensor(2), tensor(1), tensor(0)]","[tensor(1), tensor(1), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.694, 'acc_top5': 0.955}",26
"[tensor(3), tensor(2), tensor(2), tensor(3), tensor(2), tensor(1), tensor(1), tensor(1), tensor(1), tensor(2), tensor(2), tensor(1), tensor(1), tensor(3), tensor(1), tensor(0), tensor(0), tensor(1)]","[tensor(2), tensor(0), tensor(3), tensor(0), tensor(1)]","{'acc_top1': 0.89, 'acc_top5': 0.977}",27
"[tensor(1), tensor(0), tensor(1), tensor(4), tensor(0), tensor(2), tensor(1), tensor(2), tensor(0), tensor(0), tensor(0), tensor(1), tensor(0), tensor(0), tensor(2), tensor(3), tensor(0), tensor(1)]","[tensor(0), tensor(2), tensor(1), tensor(2), tensor(1)]","{'acc_top1': 0.312, 'acc_top5': 0.742}",28
"[tensor(3), tensor(1), tensor(1), tensor(4), tensor(1), tensor(1), tensor(1), tensor(2), tensor(0), tensor(1), tensor(1), tensor(4), tensor(2), tensor(0), tensor(1), tensor(2), tensor(1), tensor(1)]","[tensor(0), tensor(0), tensor(0), tensor(2), tensor(0)]","{'acc_top1': 0.032, 'acc_top5': 0.147}",29
"[tensor(3), tensor(0), tensor(4), tensor(2), tensor(2), tensor(1), tensor(2), tensor(0), tensor(0), tensor(0), tensor(1), tensor(5), tensor(3), tensor(0), tensor(0), tensor(2), tensor(1), tensor(1)]","[tensor(1), tensor(1), tensor(3), tensor(2), tensor(1)]","{'acc_top1': 0.619, 'acc_top5': 0.927}",32
"[tensor(4), tensor(3), tensor(3), tensor(1), tensor(3), tensor(1), tensor(0), tensor(2), tensor(0), tensor(1), tensor(2), tensor(5), tensor(3), tensor(2), tensor(1), tensor(1), tensor(1), tensor(1)]","[tensor(2), tensor(0), tensor(3), tensor(2), tensor(1)]","{'acc_top1': 0.864, 'acc_top5': 0.987}",33
"[tensor(2), tensor(3), tensor(1), tensor(5), tensor(3), tensor(1), tensor(0), tensor(2), tensor(1), tensor(2), tensor(1), tensor(2), tensor(3), tensor(3), tensor(0), tensor(3), tensor(0), tensor(0)]","[tensor(1), tensor(1), tensor(1), tensor(0), tensor(1)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",34
"[tensor(2), tensor(3), tensor(0), tensor(3), tensor(0), tensor(2), tensor(1), tensor(2), tensor(1), tensor(2), tensor(0), tensor(4), tensor(2), tensor(3), tensor(0), tensor(0), tensor(1), tensor(1)]","[tensor(2), tensor(2), tensor(0), tensor(2), tensor(1)]","{'acc_top1': 0.895, 'acc_top5': 0.989}",35
"[tensor(2), tensor(3), tensor(1), tensor(2), tensor(1), tensor(0), tensor(0), tensor(1), tensor(2), tensor(0), tensor(0), tensor(0), tensor(2), tensor(0), tensor(2), tensor(3), tensor(1), tensor(0)]","[tensor(2), tensor(0), tensor(0), tensor(2), tensor(2)]","{'acc_top1': 0.908, 'acc_top5': 0.988}",36
"[tensor(0), tensor(3), tensor(0), tensor(5), tensor(3), tensor(0), tensor(0), tensor(0), tensor(1), tensor(0), tensor(0), tensor(0), tensor(3), tensor(1), tensor(0), tensor(3), tensor(1), tensor(0)]","[tensor(2), tensor(1), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.856, 'acc_top5': 0.981}",38
"[tensor(0), tensor(2), tensor(2), tensor(2), tensor(0), tensor(1), tensor(0), tensor(2), tensor(1), tensor(1), tensor(2), tensor(4), tensor(1), tensor(3), tensor(2), tensor(1), tensor(0), tensor(0)]","[tensor(0), tensor(0), tensor(3), tensor(2), tensor(1)]","{'acc_top1': 0.671, 'acc_top5': 0.94}",39
