"[tensor(0), tensor(2), tensor(1), tensor(4), tensor(0), tensor(2), tensor(2), tensor(2), tensor(1), tensor(0), tensor(0), tensor(3), tensor(0), tensor(0), tensor(1), tensor(3), tensor(0), tensor(0)]","[tensor(1), tensor(2), tensor(3), tensor(2), tensor(1)]","{'acc_top1': 0.842, 'acc_top5': 0.978}",0
"[tensor(0), tensor(2), tensor(1), tensor(1), tensor(0), tensor(0), tensor(1), tensor(1), tensor(0), tensor(0), tensor(2), tensor(5), tensor(0), tensor(0), tensor(0), tensor(0), tensor(1), tensor(1)]","[tensor(1), tensor(2), tensor(0), tensor(0), tensor(0)]","{'acc_top1': 0.9, 'acc_top5': 0.989}",1
"[tensor(0), tensor(0), tensor(1), tensor(5), tensor(0), tensor(0), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1), tensor(1), tensor(1), tensor(2), tensor(2), tensor(3), tensor(1), tensor(0)]","[tensor(0), tensor(2), tensor(3), tensor(2), tensor(2)]","{'acc_top1': 0.885, 'acc_top5': 0.988}",2
"[tensor(1), tensor(2), tensor(3), tensor(4), tensor(0), tensor(1), tensor(0), tensor(2), tensor(0), tensor(0), tensor(0), tensor(2), tensor(0), tensor(0), tensor(1), tensor(1), tensor(1), tensor(1)]","[tensor(1), tensor(1), tensor(3), tensor(1), tensor(1)]","{'acc_top1': 0.703, 'acc_top5': 0.952}",4
"[tensor(0), tensor(3), tensor(1), tensor(1), tensor(1), tensor(1), tensor(0), tensor(0), tensor(1), tensor(0), tensor(2), tensor(1), tensor(1), tensor(2), tensor(1), tensor(1), tensor(0), tensor(0)]","[tensor(1), tensor(0), tensor(1), tensor(1), tensor(0)]","{'acc_top1': 0.124, 'acc_top5': 0.326}",7
"[tensor(1), tensor(3), tensor(3), tensor(5), tensor(0), tensor(1), tensor(1), tensor(1), tensor(2), tensor(2), tensor(0), tensor(3), tensor(1), tensor(2), tensor(1), tensor(1), tensor(0), tensor(1)]","[tensor(0), tensor(2), tensor(3), tensor(0), tensor(0)]","{'acc_top1': 0.865, 'acc_top5': 0.986}",8
"[tensor(0), tensor(2), tensor(2), tensor(4), tensor(2), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1), tensor(1), tensor(1)]","[tensor(2), tensor(1), tensor(2), tensor(1), tensor(2)]","{'acc_top1': 0.674, 'acc_top5': 0.947}",9
"[tensor(2), tensor(1), tensor(4), tensor(1), tensor(3), tensor(2), tensor(2), tensor(1), tensor(1), tensor(2), tensor(2), tensor(3), tensor(0), tensor(2), tensor(2), tensor(1), tensor(0), tensor(1)]","[tensor(0), tensor(0), tensor(1), tensor(1), tensor(2)]","{'acc_top1': 0.033, 'acc_top5': 0.09}",10
"[tensor(0), tensor(0), tensor(2), tensor(3), tensor(1), tensor(1), tensor(1), tensor(1), tensor(2), tensor(2), tensor(1), tensor(4), tensor(1), tensor(1), tensor(2), tensor(1), tensor(0), tensor(0)]","[tensor(1), tensor(2), tensor(3), tensor(1), tensor(2)]","{'acc_top1': 0.897, 'acc_top5': 0.987}",11
"[tensor(3), tensor(3), tensor(0), tensor(1), tensor(3), tensor(1), tensor(2), tensor(2), tensor(0), tensor(0), tensor(0), tensor(1), tensor(3), tensor(0), tensor(2), tensor(0), tensor(1), tensor(1)]","[tensor(0), tensor(2), tensor(3), tensor(0), tensor(2)]","{'acc_top1': 0.899, 'acc_top5': 0.988}",12
"[tensor(0), tensor(0), tensor(0), tensor(3), tensor(3), tensor(0), tensor(0), tensor(1), tensor(0), tensor(1), tensor(2), tensor(3), tensor(2), tensor(3), tensor(1), tensor(0), tensor(1), tensor(1)]","[tensor(0), tensor(1), tensor(1), tensor(2), tensor(2)]","{'acc_top1': 0.016, 'acc_top5': 0.096}",13
"[tensor(0), tensor(2), tensor(1), tensor(3), tensor(1), tensor(0), tensor(2), tensor(2), tensor(2), tensor(2), tensor(0), tensor(4), tensor(3), tensor(0), tensor(0), tensor(1), tensor(0), tensor(0)]","[tensor(2), tensor(1), tensor(2), tensor(0), tensor(0)]","{'acc_top1': 0.631, 'acc_top5': 0.929}",14
"[tensor(3), tensor(2), tensor(1), tensor(5), tensor(1), tensor(0), tensor(0), tensor(0), tensor(2), tensor(2), tensor(1), tensor(5), tensor(2), tensor(2), tensor(1), tensor(1), tensor(1), tensor(1)]","[tensor(1), tensor(0), tensor(3), tensor(0), tensor(0)]","{'acc_top1': 0.897, 'acc_top5': 0.987}",16
"[tensor(3), tensor(2), tensor(2), tensor(2), tensor(3), tensor(0), tensor(1), tensor(1), tensor(0), tensor(2), tensor(0), tensor(5), tensor(1), tensor(3), tensor(2), tensor(0), tensor(0), tensor(0)]","[tensor(0), tensor(2), tensor(0), tensor(1), tensor(1)]","{'acc_top1': 0.841, 'acc_top5': 0.981}",17
"[tensor(2), tensor(0), tensor(0), tensor(2), tensor(3), tensor(1), tensor(0), tensor(1), tensor(0), tensor(1), tensor(0), tensor(2), tensor(0), tensor(2), tensor(0), tensor(3), tensor(0), tensor(1)]","[tensor(2), tensor(2), tensor(1), tensor(1), tensor(1)]","{'acc_top1': 0.865, 'acc_top5': 0.985}",18
"[tensor(2), tensor(0), tensor(1), tensor(2), tensor(1), tensor(0), tensor(2), tensor(2), tensor(1), tensor(0), tensor(1), tensor(0), tensor(3), tensor(0), tensor(1), tensor(1), tensor(0), tensor(0)]","[tensor(0), tensor(2), tensor(2), tensor(0), tensor(0)]","{'acc_top1': 0.792, 'acc_top5': 0.97}",19
"[tensor(2), tensor(3), tensor(3), tensor(0), tensor(2), tensor(1), tensor(2), tensor(2), tensor(2), tensor(1), tensor(2), tensor(2), tensor(2), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0)]","[tensor(2), tensor(2), tensor(3), tensor(0), tensor(1)]","{'acc_top1': 0.922, 'acc_top5': 0.992}",20
"[tensor(1), tensor(0), tensor(1), tensor(4), tensor(0), tensor(1), tensor(2), tensor(0), tensor(0), tensor(2), tensor(2), tensor(1), tensor(2), tensor(3), tensor(2), tensor(3), tensor(1), tensor(0)]","[tensor(0), tensor(0), tensor(1), tensor(2), tensor(0)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",21
"[tensor(1), tensor(1), tensor(1), tensor(1), tensor(0), tensor(2), tensor(0), tensor(1), tensor(2), tensor(1), tensor(0), tensor(1), tensor(3), tensor(3), tensor(1), tensor(2), tensor(1), tensor(1)]","[tensor(1), tensor(1), tensor(0), tensor(2), tensor(1)]","{'acc_top1': 0.806, 'acc_top5': 0.977}",22
"[tensor(2), tensor(1), tensor(2), tensor(4), tensor(1), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1), tensor(1), tensor(2), tensor(0), tensor(0), tensor(2), tensor(2), tensor(1), tensor(1)]","[tensor(1), tensor(2), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.716, 'acc_top5': 0.953}",23
"[tensor(3), tensor(1), tensor(4), tensor(1), tensor(1), tensor(2), tensor(0), tensor(0), tensor(1), tensor(2), tensor(0), tensor(5), tensor(1), tensor(2), tensor(2), tensor(3), tensor(1), tensor(0)]","[tensor(1), tensor(2), tensor(3), tensor(0), tensor(0)]","{'acc_top1': 0.584, 'acc_top5': 0.909}",24
"[tensor(1), tensor(0), tensor(2), tensor(0), tensor(0), tensor(2), tensor(0), tensor(2), tensor(0), tensor(0), tensor(0), tensor(1), tensor(1), tensor(2), tensor(2), tensor(3), tensor(1), tensor(1)]","[tensor(1), tensor(0), tensor(2), tensor(2), tensor(2)]","{'acc_top1': 0.253, 'acc_top5': 0.577}",25
"[tensor(1), tensor(0), tensor(4), tensor(3), tensor(2), tensor(1), tensor(2), tensor(2), tensor(2), tensor(0), tensor(0), tensor(0), tensor(1), tensor(0), tensor(1), tensor(2), tensor(0), tensor(1)]","[tensor(2), tensor(1), tensor(1), tensor(0), tensor(0)]","{'acc_top1': 0.142, 'acc_top5': 0.456}",26
"[tensor(1), tensor(3), tensor(2), tensor(2), tensor(1), tensor(0), tensor(0), tensor(0), tensor(0), tensor(2), tensor(2), tensor(1), tensor(1), tensor(3), tensor(2), tensor(3), tensor(0), tensor(1)]","[tensor(0), tensor(2), tensor(2), tensor(1), tensor(0)]","{'acc_top1': 0.766, 'acc_top5': 0.967}",27
"[tensor(3), tensor(0), tensor(0), tensor(4), tensor(2), tensor(1), tensor(2), tensor(1), tensor(1), tensor(2), tensor(0), tensor(4), tensor(2), tensor(1), tensor(1), tensor(2), tensor(1), tensor(0)]","[tensor(0), tensor(1), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.019, 'acc_top5': 0.145}",28
"[tensor(3), tensor(0), tensor(4), tensor(3), tensor(1), tensor(2), tensor(0), tensor(1), tensor(1), tensor(1), tensor(0), tensor(2), tensor(0), tensor(2), tensor(0), tensor(2), tensor(0), tensor(0)]","[tensor(1), tensor(1), tensor(0), tensor(2), tensor(0)]","{'acc_top1': 0.925, 'acc_top5': 0.992}",29
"[tensor(3), tensor(0), tensor(0), tensor(5), tensor(1), tensor(1), tensor(0), tensor(1), tensor(0), tensor(2), tensor(2), tensor(5), tensor(1), tensor(1), tensor(0), tensor(0), tensor(1), tensor(0)]","[tensor(0), tensor(1), tensor(3), tensor(0), tensor(1)]","{'acc_top1': 0.607, 'acc_top5': 0.929}",30
"[tensor(0), tensor(2), tensor(2), tensor(0), tensor(2), tensor(1), tensor(2), tensor(2), tensor(0), tensor(2), tensor(2), tensor(3), tensor(3), tensor(1), tensor(0), tensor(1), tensor(1), tensor(0)]","[tensor(2), tensor(1), tensor(0), tensor(2), tensor(2)]","{'acc_top1': 0.909, 'acc_top5': 0.991}",31
"[tensor(2), tensor(0), tensor(2), tensor(2), tensor(1), tensor(1), tensor(0), tensor(1), tensor(0), tensor(0), tensor(1), tensor(0), tensor(1), tensor(1), tensor(2), tensor(0), tensor(0), tensor(0)]","[tensor(1), tensor(0), tensor(0), tensor(1), tensor(0)]","{'acc_top1': 0.915, 'acc_top5': 0.989}",32
"[tensor(2), tensor(2), tensor(4), tensor(2), tensor(0), tensor(0), tensor(1), tensor(1), tensor(0), tensor(0), tensor(0), tensor(3), tensor(2), tensor(3), tensor(0), tensor(1), tensor(1), tensor(0)]","[tensor(2), tensor(1), tensor(1), tensor(0), tensor(2)]","{'acc_top1': 0.089, 'acc_top5': 0.236}",33
"[tensor(3), tensor(3), tensor(3), tensor(3), tensor(3), tensor(1), tensor(1), tensor(1), tensor(0), tensor(0), tensor(1), tensor(2), tensor(1), tensor(3), tensor(1), tensor(0), tensor(0), tensor(0)]","[tensor(0), tensor(2), tensor(3), tensor(1), tensor(0)]","{'acc_top1': 0.755, 'acc_top5': 0.958}",36
"[tensor(0), tensor(0), tensor(4), tensor(4), tensor(3), tensor(0), tensor(2), tensor(1), tensor(0), tensor(1), tensor(1), tensor(3), tensor(0), tensor(0), tensor(2), tensor(1), tensor(1), tensor(0)]","[tensor(0), tensor(1), tensor(0), tensor(0), tensor(1)]","{'acc_top1': 0.909, 'acc_top5': 0.99}",37
