"[tensor(0), tensor(2), tensor(1), tensor(4), tensor(0), tensor(1), tensor(1), tensor(2), tensor(1), tensor(0), tensor(0), tensor(3), tensor(0), tensor(0), tensor(1), tensor(3), tensor(0), tensor(0)]","[tensor(1), tensor(2), tensor(3), tensor(2), tensor(1)]","{'acc_top1': 0.02, 'acc_top5': 0.084}",0
"[tensor(0), tensor(3), tensor(3), tensor(1), tensor(1), tensor(0), tensor(1), tensor(1), tensor(0), tensor(0), tensor(0), tensor(1), tensor(1), tensor(0), tensor(0), tensor(2), tensor(1), tensor(0)]","[tensor(2), tensor(0), tensor(2), tensor(0), tensor(2)]","{'acc_top1': 0.774, 'acc_top5': 0.957}",1
"[tensor(0), tensor(3), tensor(1), tensor(5), tensor(1), tensor(1), tensor(1), tensor(2), tensor(0), tensor(0), tensor(0), tensor(5), tensor(2), tensor(2), tensor(0), tensor(2), tensor(1), tensor(0)]","[tensor(0), tensor(1), tensor(1), tensor(2), tensor(0)]","{'acc_top1': 0.017, 'acc_top5': 0.084}",2
"[tensor(1), tensor(2), tensor(0), tensor(1), tensor(2), tensor(1), tensor(1), tensor(2), tensor(0), tensor(2), tensor(1), tensor(5), tensor(3), tensor(3), tensor(1), tensor(3), tensor(1), tensor(0)]","[tensor(0), tensor(1), tensor(3), tensor(0), tensor(0)]","{'acc_top1': 0.442, 'acc_top5': 0.827}",3
"[tensor(2), tensor(3), tensor(3), tensor(1), tensor(2), tensor(1), tensor(0), tensor(0), tensor(1), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(2), tensor(1), tensor(1), tensor(1)]","[tensor(2), tensor(1), tensor(3), tensor(0), tensor(0)]","{'acc_top1': 0.777, 'acc_top5': 0.957}",4
"[tensor(1), tensor(1), tensor(0), tensor(0), tensor(1), tensor(1), tensor(1), tensor(1), tensor(0), tensor(0), tensor(0), tensor(5), tensor(2), tensor(3), tensor(2), tensor(2), tensor(0), tensor(1)]","[tensor(1), tensor(2), tensor(0), tensor(2), tensor(1)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",5
"[tensor(1), tensor(1), tensor(2), tensor(5), tensor(0), tensor(0), tensor(0), tensor(2), tensor(2), tensor(2), tensor(1), tensor(2), tensor(1), tensor(3), tensor(2), tensor(1), tensor(0), tensor(0)]","[tensor(1), tensor(1), tensor(3), tensor(1), tensor(1)]","{'acc_top1': 0.627, 'acc_top5': 0.917}",6
"[tensor(0), tensor(0), tensor(4), tensor(4), tensor(3), tensor(1), tensor(1), tensor(2), tensor(0), tensor(2), tensor(2), tensor(5), tensor(0), tensor(3), tensor(1), tensor(1), tensor(1), tensor(0)]","[tensor(1), tensor(1), tensor(2), tensor(2), tensor(2)]","{'acc_top1': 0.05, 'acc_top5': 0.189}",7
"[tensor(3), tensor(2), tensor(3), tensor(0), tensor(2), tensor(0), tensor(1), tensor(2), tensor(0), tensor(0), tensor(2), tensor(4), tensor(1), tensor(3), tensor(1), tensor(2), tensor(1), tensor(1)]","[tensor(0), tensor(1), tensor(3), tensor(2), tensor(1)]","{'acc_top1': 0.394, 'acc_top5': 0.77}",8
"[tensor(1), tensor(3), tensor(3), tensor(4), tensor(3), tensor(1), tensor(1), tensor(1), tensor(1), tensor(2), tensor(1), tensor(5), tensor(0), tensor(3), tensor(0), tensor(3), tensor(1), tensor(1)]","[tensor(0), tensor(2), tensor(3), tensor(2), tensor(1)]","{'acc_top1': 0.019, 'acc_top5': 0.074}",9
"[tensor(0), tensor(2), tensor(3), tensor(3), tensor(1), tensor(1), tensor(0), tensor(0), tensor(1), tensor(2), tensor(0), tensor(4), tensor(3), tensor(2), tensor(1), tensor(1), tensor(0), tensor(0)]","[tensor(1), tensor(1), tensor(2), tensor(0), tensor(1)]","{'acc_top1': 0.406, 'acc_top5': 0.815}",10
"[tensor(3), tensor(1), tensor(3), tensor(1), tensor(0), tensor(1), tensor(0), tensor(1), tensor(1), tensor(2), tensor(1), tensor(3), tensor(2), tensor(3), tensor(2), tensor(3), tensor(0), tensor(0)]","[tensor(1), tensor(1), tensor(0), tensor(0), tensor(2)]","{'acc_top1': 0.781, 'acc_top5': 0.964}",13
"[tensor(0), tensor(0), tensor(4), tensor(2), tensor(2), tensor(0), tensor(0), tensor(2), tensor(0), tensor(1), tensor(2), tensor(1), tensor(1), tensor(3), tensor(0), tensor(3), tensor(0), tensor(0)]","[tensor(0), tensor(0), tensor(2), tensor(0), tensor(0)]","{'acc_top1': 0.652, 'acc_top5': 0.922}",14
"[tensor(2), tensor(0), tensor(2), tensor(5), tensor(3), tensor(0), tensor(1), tensor(1), tensor(2), tensor(1), tensor(2), tensor(2), tensor(1), tensor(0), tensor(2), tensor(3), tensor(0), tensor(0)]","[tensor(1), tensor(1), tensor(2), tensor(1), tensor(2)]","{'acc_top1': 0.325, 'acc_top5': 0.71}",15
"[tensor(1), tensor(2), tensor(2), tensor(5), tensor(3), tensor(1), tensor(0), tensor(1), tensor(1), tensor(1), tensor(1), tensor(3), tensor(2), tensor(2), tensor(2), tensor(3), tensor(0), tensor(1)]","[tensor(2), tensor(0), tensor(3), tensor(0), tensor(0)]","{'acc_top1': 0.804, 'acc_top5': 0.966}",16
"[tensor(2), tensor(2), tensor(4), tensor(3), tensor(2), tensor(0), tensor(1), tensor(0), tensor(2), tensor(1), tensor(2), tensor(2), tensor(1), tensor(2), tensor(2), tensor(0), tensor(0), tensor(0)]","[tensor(1), tensor(0), tensor(0), tensor(0), tensor(1)]","{'acc_top1': 0.833, 'acc_top5': 0.972}",17
"[tensor(0), tensor(3), tensor(2), tensor(1), tensor(1), tensor(0), tensor(1), tensor(2), tensor(0), tensor(1), tensor(1), tensor(3), tensor(0), tensor(3), tensor(0), tensor(1), tensor(0), tensor(0)]","[tensor(2), tensor(1), tensor(3), tensor(0), tensor(1)]","{'acc_top1': 0.798, 'acc_top5': 0.967}",18
"[tensor(0), tensor(0), tensor(3), tensor(5), tensor(2), tensor(0), tensor(1), tensor(2), tensor(1), tensor(1), tensor(0), tensor(4), tensor(0), tensor(0), tensor(1), tensor(0), tensor(1), tensor(0)]","[tensor(2), tensor(0), tensor(1), tensor(0), tensor(1)]","{'acc_top1': 0.495, 'acc_top5': 0.859}",19
"[tensor(2), tensor(2), tensor(0), tensor(3), tensor(0), tensor(0), tensor(0), tensor(1), tensor(1), tensor(2), tensor(0), tensor(4), tensor(2), tensor(3), tensor(2), tensor(2), tensor(0), tensor(0)]","[tensor(0), tensor(1), tensor(1), tensor(1), tensor(1)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",20
"[tensor(0), tensor(2), tensor(1), tensor(3), tensor(3), tensor(1), tensor(0), tensor(0), tensor(2), tensor(0), tensor(2), tensor(5), tensor(1), tensor(0), tensor(0), tensor(3), tensor(0), tensor(0)]","[tensor(2), tensor(1), tensor(3), tensor(1), tensor(2)]","{'acc_top1': 0.804, 'acc_top5': 0.969}",21
"[tensor(3), tensor(3), tensor(4), tensor(0), tensor(1), tensor(0), tensor(0), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1), tensor(2), tensor(1), tensor(2), tensor(1), tensor(0), tensor(0)]","[tensor(2), tensor(1), tensor(1), tensor(1), tensor(2)]","{'acc_top1': 0.052, 'acc_top5': 0.149}",22
"[tensor(3), tensor(3), tensor(1), tensor(3), tensor(2), tensor(0), tensor(1), tensor(2), tensor(0), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(0), tensor(3), tensor(0), tensor(0)]","[tensor(1), tensor(1), tensor(1), tensor(1), tensor(1)]","{'acc_top1': 0.048, 'acc_top5': 0.219}",23
"[tensor(3), tensor(1), tensor(4), tensor(3), tensor(0), tensor(1), tensor(1), tensor(1), tensor(2), tensor(2), tensor(0), tensor(5), tensor(2), tensor(1), tensor(0), tensor(1), tensor(0), tensor(1)]","[tensor(1), tensor(2), tensor(0), tensor(0), tensor(2)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",24
"[tensor(0), tensor(0), tensor(2), tensor(3), tensor(2), tensor(0), tensor(0), tensor(1), tensor(0), tensor(1), tensor(2), tensor(2), tensor(1), tensor(0), tensor(0), tensor(1), tensor(1), tensor(1)]","[tensor(2), tensor(2), tensor(1), tensor(0), tensor(2)]","{'acc_top1': 0.027, 'acc_top5': 0.11}",25
"[tensor(0), tensor(3), tensor(1), tensor(4), tensor(0), tensor(0), tensor(1), tensor(2), tensor(1), tensor(1), tensor(1), tensor(3), tensor(3), tensor(0), tensor(2), tensor(0), tensor(1), tensor(0)]","[tensor(2), tensor(1), tensor(0), tensor(1), tensor(2)]","{'acc_top1': 0.843, 'acc_top5': 0.976}",26
"[tensor(1), tensor(2), tensor(2), tensor(5), tensor(1), tensor(0), tensor(0), tensor(2), tensor(0), tensor(1), tensor(2), tensor(5), tensor(1), tensor(1), tensor(1), tensor(3), tensor(1), tensor(0)]","[tensor(0), tensor(1), tensor(1), tensor(2), tensor(2)]","{'acc_top1': 0.025, 'acc_top5': 0.092}",27
"[tensor(2), tensor(3), tensor(0), tensor(0), tensor(2), tensor(0), tensor(0), tensor(0), tensor(0), tensor(0), tensor(0), tensor(2), tensor(2), tensor(0), tensor(2), tensor(2), tensor(1), tensor(0)]","[tensor(2), tensor(2), tensor(2), tensor(1), tensor(2)]","{'acc_top1': 0.082, 'acc_top5': 0.343}",29
"[tensor(2), tensor(2), tensor(1), tensor(4), tensor(0), tensor(0), tensor(0), tensor(1), tensor(0), tensor(2), tensor(0), tensor(4), tensor(1), tensor(2), tensor(1), tensor(2), tensor(1), tensor(0)]","[tensor(1), tensor(2), tensor(2), tensor(2), tensor(2)]","{'acc_top1': 0.033, 'acc_top5': 0.099}",30
"[tensor(2), tensor(2), tensor(3), tensor(2), tensor(3), tensor(1), tensor(0), tensor(2), tensor(1), tensor(0), tensor(2), tensor(3), tensor(1), tensor(2), tensor(2), tensor(2), tensor(1), tensor(1)]","[tensor(0), tensor(2), tensor(3), tensor(2), tensor(2)]","{'acc_top1': 0.017, 'acc_top5': 0.085}",31
"[tensor(1), tensor(2), tensor(3), tensor(0), tensor(3), tensor(1), tensor(1), tensor(1), tensor(1), tensor(0), tensor(0), tensor(2), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1), tensor(0)]","[tensor(2), tensor(1), tensor(0), tensor(1), tensor(2)]","{'acc_top1': 0.852, 'acc_top5': 0.978}",32
"[tensor(0), tensor(2), tensor(4), tensor(4), tensor(2), tensor(1), tensor(0), tensor(0), tensor(1), tensor(1), tensor(2), tensor(2), tensor(2), tensor(1), tensor(1), tensor(0), tensor(0), tensor(0)]","[tensor(0), tensor(1), tensor(1), tensor(0), tensor(0)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",33
"[tensor(2), tensor(0), tensor(0), tensor(1), tensor(2), tensor(0), tensor(0), tensor(0), tensor(0), tensor(0), tensor(2), tensor(5), tensor(0), tensor(2), tensor(1), tensor(3), tensor(0), tensor(1)]","[tensor(0), tensor(2), tensor(3), tensor(0), tensor(2)]","{'acc_top1': 0.163, 'acc_top5': 0.502}",34
"[tensor(2), tensor(0), tensor(3), tensor(4), tensor(0), tensor(0), tensor(1), tensor(2), tensor(0), tensor(0), tensor(2), tensor(2), tensor(1), tensor(2), tensor(1), tensor(0), tensor(1), tensor(0)]","[tensor(2), tensor(1), tensor(2), tensor(1), tensor(0)]","{'acc_top1': 0.485, 'acc_top5': 0.852}",36
"[tensor(2), tensor(3), tensor(3), tensor(4), tensor(3), tensor(0), tensor(1), tensor(2), tensor(0), tensor(0), tensor(2), tensor(5), tensor(3), tensor(3), tensor(0), tensor(0), tensor(1), tensor(1)]","[tensor(1), tensor(2), tensor(1), tensor(0), tensor(1)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",37
"[tensor(2), tensor(1), tensor(2), tensor(0), tensor(3), tensor(1), tensor(0), tensor(1), tensor(1), tensor(0), tensor(2), tensor(3), tensor(2), tensor(2), tensor(0), tensor(2), tensor(1), tensor(0)]","[tensor(2), tensor(1), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.76, 'acc_top5': 0.958}",38
"[tensor(1), tensor(1), tensor(1), tensor(0), tensor(2), tensor(0), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1), tensor(5), tensor(3), tensor(0), tensor(2), tensor(3), tensor(1), tensor(0)]","[tensor(1), tensor(2), tensor(2), tensor(0), tensor(1)]","{'acc_top1': 0.017, 'acc_top5': 0.065}",39
"[tensor(3), tensor(3), tensor(3), tensor(5), tensor(0), tensor(1), tensor(0), tensor(2), tensor(0), tensor(2), tensor(2), tensor(0), tensor(3), tensor(3), tensor(0), tensor(2), tensor(0), tensor(1)]","[tensor(1), tensor(2), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",40
"[tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1), tensor(1), tensor(1), tensor(2), tensor(2), tensor(2), tensor(0), tensor(0), tensor(2), tensor(1), tensor(0), tensor(1), tensor(1)]","[tensor(1), tensor(1), tensor(1), tensor(1), tensor(2)]","{'acc_top1': 0.029, 'acc_top5': 0.162}",41
"[tensor(0), tensor(0), tensor(0), tensor(1), tensor(2), tensor(0), tensor(0), tensor(1), tensor(1), tensor(2), tensor(2), tensor(2), tensor(0), tensor(3), tensor(1), tensor(3), tensor(0), tensor(1)]","[tensor(2), tensor(2), tensor(2), tensor(0), tensor(0)]","{'acc_top1': 0.396, 'acc_top5': 0.781}",42
"[tensor(2), tensor(2), tensor(4), tensor(0), tensor(2), tensor(0), tensor(0), tensor(2), tensor(2), tensor(2), tensor(2), tensor(2), tensor(1), tensor(0), tensor(0), tensor(0), tensor(0), tensor(1)]","[tensor(1), tensor(2), tensor(2), tensor(0), tensor(1)]","{'acc_top1': 0.028, 'acc_top5': 0.119}",43
"[tensor(2), tensor(3), tensor(1), tensor(4), tensor(0), tensor(0), tensor(0), tensor(0), tensor(0), tensor(0), tensor(2), tensor(1), tensor(0), tensor(0), tensor(2), tensor(2), tensor(0), tensor(0)]","[tensor(1), tensor(2), tensor(2), tensor(2), tensor(0)]","{'acc_top1': 0.024, 'acc_top5': 0.083}",44
"[tensor(0), tensor(1), tensor(0), tensor(4), tensor(2), tensor(0), tensor(1), tensor(1), tensor(0), tensor(1), tensor(0), tensor(5), tensor(3), tensor(3), tensor(1), tensor(1), tensor(0), tensor(1)]","[tensor(1), tensor(1), tensor(0), tensor(1), tensor(0)]","{'acc_top1': 0.658, 'acc_top5': 0.932}",45
"[tensor(1), tensor(1), tensor(1), tensor(5), tensor(2), tensor(1), tensor(0), tensor(1), tensor(2), tensor(1), tensor(0), tensor(2), tensor(1), tensor(0), tensor(2), tensor(1), tensor(1), tensor(0)]","[tensor(2), tensor(2), tensor(0), tensor(1), tensor(1)]","{'acc_top1': 0.017, 'acc_top5': 0.084}",46
"[tensor(3), tensor(1), tensor(0), tensor(4), tensor(2), tensor(1), tensor(0), tensor(2), tensor(2), tensor(1), tensor(1), tensor(4), tensor(3), tensor(1), tensor(1), tensor(3), tensor(0), tensor(1)]","[tensor(2), tensor(2), tensor(3), tensor(2), tensor(2)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",47
"[tensor(1), tensor(3), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1), tensor(1), tensor(2), tensor(0), tensor(0), tensor(1), tensor(3), tensor(2), tensor(0), tensor(1), tensor(0)]","[tensor(1), tensor(2), tensor(1), tensor(1), tensor(1)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",48
"[tensor(1), tensor(3), tensor(0), tensor(0), tensor(0), tensor(0), tensor(0), tensor(1), tensor(2), tensor(2), tensor(1), tensor(1), tensor(3), tensor(0), tensor(0), tensor(1), tensor(0), tensor(0)]","[tensor(0), tensor(0), tensor(2), tensor(0), tensor(0)]","{'acc_top1': 0.714, 'acc_top5': 0.944}",49
"[tensor(2), tensor(1), tensor(1), tensor(5), tensor(3), tensor(1), tensor(1), tensor(1), tensor(0), tensor(0), tensor(1), tensor(0), tensor(3), tensor(2), tensor(0), tensor(0), tensor(0), tensor(1)]","[tensor(1), tensor(0), tensor(0), tensor(0), tensor(1)]","{'acc_top1': 0.808, 'acc_top5': 0.973}",50
"[tensor(1), tensor(2), tensor(0), tensor(1), tensor(3), tensor(0), tensor(0), tensor(0), tensor(0), tensor(2), tensor(1), tensor(0), tensor(1), tensor(1), tensor(1), tensor(0), tensor(1), tensor(0)]","[tensor(2), tensor(1), tensor(3), tensor(0), tensor(2)]","{'acc_top1': 0.794, 'acc_top5': 0.971}",51
"[tensor(0), tensor(0), tensor(4), tensor(2), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1), tensor(2), tensor(3), tensor(1), tensor(3), tensor(0), tensor(2), tensor(0), tensor(1)]","[tensor(1), tensor(1), tensor(1), tensor(0), tensor(2)]","{'acc_top1': 0.02, 'acc_top5': 0.098}",52
"[tensor(2), tensor(2), tensor(2), tensor(3), tensor(0), tensor(0), tensor(1), tensor(2), tensor(0), tensor(0), tensor(2), tensor(5), tensor(0), tensor(1), tensor(2), tensor(2), tensor(1), tensor(1)]","[tensor(0), tensor(0), tensor(0), tensor(0), tensor(2)]","{'acc_top1': 0.84, 'acc_top5': 0.977}",53
"[tensor(3), tensor(3), tensor(0), tensor(4), tensor(2), tensor(0), tensor(1), tensor(0), tensor(1), tensor(2), tensor(1), tensor(3), tensor(0), tensor(2), tensor(2), tensor(1), tensor(0), tensor(0)]","[tensor(2), tensor(0), tensor(2), tensor(2), tensor(1)]","{'acc_top1': 0.601, 'acc_top5': 0.906}",54
"[tensor(0), tensor(3), tensor(0), tensor(2), tensor(3), tensor(1), tensor(1), tensor(1), tensor(1), tensor(2), tensor(2), tensor(3), tensor(0), tensor(2), tensor(2), tensor(2), tensor(0), tensor(0)]","[tensor(2), tensor(2), tensor(1), tensor(0), tensor(0)]","{'acc_top1': 0.032, 'acc_top5': 0.116}",55
