1002,"[1, 1, 0, 2, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0]","[2, 1, 0, 0, 1]","{'acc_top1': 0.859, 'acc_top5': 0.979}"
30,"[2, 1, 3, 5, 2, 0, 0, 2, 2, 1, 0, 2, 2, 3, 1, 3, 0, 1]","[0, 2, 0, 2, 0]","{'acc_top1': 0.214, 'acc_top5': 0.553}"
31,"[1, 3, 1, 5, 2, 0, 0, 2, 2, 1, 1, 5, 2, 1, 1, 3, 1, 0]","[1, 1, 2, 0, 0]","{'acc_top1': 0.344, 'acc_top5': 0.754}"
32,"[3, 2, 1, 4, 0, 1, 0, 2, 0, 2, 1, 1, 2, 3, 0, 2, 0, 1]","[0, 0, 0, 0, 2]","{'acc_top1': 0.648, 'acc_top5': 0.92}"
33,"[1, 0, 4, 5, 2, 2, 2, 1, 2, 1, 0, 1, 3, 3, 2, 3, 1, 0]","[1, 1, 3, 1, 0]","{'acc_top1': 0.531, 'acc_top5': 0.875}"
34,"[1, 2, 1, 1, 2, 1, 2, 1, 2, 0, 0, 0, 2, 1, 1, 1, 1, 1]","[0, 0, 3, 2, 0]","{'acc_top1': 0.454, 'acc_top5': 0.8}"
35,"[2, 1, 1, 0, 1, 0, 0, 2, 2, 0, 2, 5, 3, 1, 1, 0, 1, 0]","[0, 0, 3, 0, 2]","{'acc_top1': 0.802, 'acc_top5': 0.971}"
36,"[0, 0, 3, 3, 2, 1, 1, 1, 2, 1, 2, 4, 3, 0, 1, 3, 0, 0]","[0, 1, 3, 0, 0]","{'acc_top1': 0.083, 'acc_top5': 0.359}"
38,"[0, 0, 1, 3, 3, 0, 0, 2, 2, 0, 2, 4, 1, 1, 0, 2, 0, 1]","[0, 2, 2, 0, 1]","{'acc_top1': 0.029, 'acc_top5': 0.176}"
39,"[0, 1, 3, 2, 0, 2, 1, 0, 0, 1, 0, 1, 2, 3, 2, 0, 1, 0]","[2, 2, 1, 2, 0]","{'acc_top1': 0.745, 'acc_top5': 0.957}"
1003,"[1, 1, 3, 2, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0]","[2, 1, 0, 0, 1]","{'acc_top1': 0.846, 'acc_top5': 0.976}"
